"","id","clicks","cond","week"
"263689",170149,11,"A",7
"263690",520257,24,"B",7
"263691",165001,7,"A",7
"263692",319047,8,"B",7
"263693",923223,69,"A",7
"263694",899564,26,"B",7
"263695",942938,37,"A",7
"263696",773069,22,"B",7
"263697",407418,2,"A",7
"263701",185206,10,"A",7
"263703",237348,10,"A",7
"263704",365974,3,"B",7
"263706",965530,12,"B",7
"263708",426873,24,"B",7
"263710",480405,13,"B",7
"263711",143588,17,"A",7
"263713",517521,7,"A",7
"263716",482227,58,"B",7
"263717",718301,48,"A",7
"263718",477398,10,"B",7
"263721",450310,27,"A",7
"263726",735251,28,"B",7
"263732",421816,32,"B",7
"263733",207643,4,"A",7
"263734",135934,19,"B",7
"263736",810281,11,"B",7
"263737",676099,10,"A",7
"263741",922858,12,"A",7
"263742",891389,40,"B",7
"263743",310886,33,"A",7
"263750",963750,26,"B",7
"263754",410771,21,"B",7
"263758",145552,21,"B",7
"263759",760179,8,"A",7
"263760",730547,13,"B",7
"263762",643962,16,"B",7
"263763",545360,10,"A",7
"263764",213676,3,"B",7
"263767",547615,1,"A",7
"263768",586879,13,"B",7
"263772",171072,8,"B",7
"263773",563641,16,"A",7
"263774",851023,1,"B",7
"263775",677341,29,"A",7
"263776",440599,33,"B",7
"263777",397778,22,"A",7
"263782",592950,10,"B",7
"263783",685333,35,"A",7
"263785",314612,8,"A",7
"263787",385285,25,"A",7
"263792",157934,9,"B",7
"263793",548643,42,"A",7
"263796",460173,16,"B",7
"263797",203406,12,"A",7
"263798",472238,14,"B",7
"263800",651707,1,"B",7
"263804",562693,28,"B",7
"263805",812875,29,"A",7
"263806",999331,15,"B",7
"263807",978988,41,"A",7
"263811",664627,1,"A",7
"263813",132761,26,"A",7
"263814",207505,49,"B",7
"263817",780445,11,"A",7
"263819",805466,16,"A",7
"263822",224183,18,"B",7
"263824",935294,9,"B",7
"263826",646108,34,"B",7
"263827",626214,25,"A",7
"263828",126891,18,"B",7
"263830",852782,34,"B",7
"263832",495818,1,"B",7
"263836",947752,19,"B",7
"263837",997393,12,"A",7
"263838",698564,9,"B",7
"263843",208878,5,"A",7
"263844",528197,22,"B",7
"263847",164369,16,"A",7
"263849",826198,46,"A",7
"263850",725850,12,"B",7
"263855",933644,15,"A",7
"263857",405389,1,"A",7
"263858",687050,10,"B",7
"263859",169363,82,"A",7
"263861",574540,26,"A",7
"263863",831884,3,"A",7
"263864",547897,2,"B",7
"263865",822652,5,"A",7
"263866",777594,6,"B",7
"263868",247244,5,"B",7
"263870",392621,13,"B",7
"263873",811159,8,"A",7
"263874",820091,27,"B",7
"263877",789231,9,"A",7
"263879",830599,17,"A",7
"263881",681076,64,"A",7
"263883",440975,12,"A",7
"263885",733513,8,"A",7
"263886",824723,8,"B",7
"263887",481933,3,"A",7
"263888",661751,30,"B",7
"263889",289513,16,"A",7
"263890",492705,13,"B",7
"263891",550382,1,"A",7
"263894",895603,19,"B",7
"263896",263427,16,"B",7
"263899",189040,5,"A",7
"263900",157270,17,"B",7
"263906",961933,20,"B",7
"263909",410144,1,"A",7
"263910",563543,39,"B",7
"263911",798086,54,"A",7
"263912",233325,27,"B",7
"263913",242289,23,"A",7
"263914",124926,3,"B",7
"263918",929962,35,"B",7
"263919",225983,10,"A",7
"263923",966338,3,"A",7
"263924",277442,30,"B",7
"263925",450216,2,"A",7
"263926",714505,17,"B",7
"263927",649597,2,"A",7
"263928",383899,13,"B",7
"263931",815426,26,"A",7
"263932",967054,24,"B",7
"263935",250453,29,"A",7
"263936",567968,27,"B",7
"263937",418524,29,"A",7
"263942",222056,44,"B",7
"263943",609226,35,"A",7
"263945",570851,21,"A",7
"263946",341366,4,"B",7
"263948",956907,1,"B",7
"263949",334946,38,"A",7
"263952",395965,34,"B",7
"263953",459978,17,"A",7
"263956",125620,17,"B",7
"263958",366387,25,"B",7
"263962",768542,27,"B",7
"263963",398092,5,"A",7
"263964",191377,13,"B",7
"263967",205191,1,"A",7
"263969",227257,1,"A",7
"263971",423339,18,"A",7
"263972",317555,21,"B",7
"263974",670378,2,"B",7
"263975",366170,68,"A",7
"263979",849906,2,"A",7
"263983",302236,9,"A",7
"263984",218377,19,"B",7
"263985",423634,15,"A",7
"263986",139839,11,"B",7
"263990",211579,9,"B",7
"263991",281823,15,"A",7
"263993",644510,31,"A",7
"263995",934971,6,"A",7
"263996",455979,18,"B",7
"263997",482135,11,"A",7
"264000",144668,11,"B",7
"264003",712311,30,"A",7
"264005",389014,28,"A",7
"264007",878252,32,"A",7
"264012",448578,46,"B",7
"264014",456141,30,"B",7
"264016",809181,19,"B",7
"264017",402708,4,"A",7
"264018",781914,13,"B",7
"264019",879151,4,"A",7
"264021",495330,24,"A",7
"264022",583426,3,"B",7
"264023",368667,8,"A",7
"264024",871508,17,"B",7
"264028",254495,11,"B",7
"264030",966405,58,"B",7
"264031",921763,39,"A",7
"264034",358996,11,"B",7
"264036",981466,44,"B",7
"264038",965268,26,"B",7
"264042",710499,18,"B",7
"264043",970438,9,"A",7
"264044",806589,46,"B",7
"264046",443881,7,"B",7
"264047",826068,10,"A",7
"264048",850515,19,"B",7
"264051",879065,28,"A",7
"264054",624182,50,"B",7
"264057",257296,10,"A",7
"264060",645607,46,"B",7
"264063",316788,54,"A",7
"264064",700145,7,"B",7
"264066",444256,9,"B",7
"264067",942447,31,"A",7
"264068",900494,3,"B",7
"264071",576597,17,"A",7
"264072",230445,9,"B",7
"264074",443523,39,"B",7
"264079",475855,8,"A",7
"264081",539266,14,"A",7
"264085",965087,18,"A",7
"264086",746376,16,"B",7
"264087",783551,12,"A",7
"264088",386889,6,"B",7
"264089",462024,16,"A",7
"264090",844952,18,"B",7
"264092",989534,30,"B",7
"264093",495980,30,"A",7
"264094",509625,1,"B",7
"264095",644988,23,"A",7
"264096",365553,32,"B",7
"264097",441081,20,"A",7
"264098",371031,10,"B",7
"264099",971753,13,"A",7
"264103",372679,18,"A",7
"264104",160326,26,"B",7
"264105",517323,8,"A",7
"264107",440340,10,"A",7
"264109",347543,15,"A",7
"264110",340487,7,"B",7
"264111",341324,19,"A",7
"264113",653302,1,"A",7
"264116",844208,3,"B",7
"264118",149219,3,"B",7
"264119",189103,3,"A",7
"264122",776096,12,"B",7
"264124",571958,17,"B",7
"264125",799679,14,"A",7
"264126",711652,11,"B",7
"264127",324669,11,"A",7
"264128",338444,37,"B",7
"264130",238398,13,"B",7
"264132",865802,34,"B",7
"264134",317204,32,"B",7
"264135",898116,4,"A",7
"264136",244844,15,"B",7
"264137",279477,12,"A",7
"264141",752158,1,"A",7
"264142",142789,10,"B",7
"264146",230313,18,"B",7
"264147",166498,4,"A",7
"264148",254198,10,"B",7
"264149",679670,2,"A",7
"264151",321181,39,"A",7
"264155",810452,23,"A",7
"264158",962736,29,"B",7
"264166",271967,18,"B",7
"264168",477029,10,"B",7
"264171",507286,6,"A",7
"264172",339123,13,"B",7
"264173",750384,53,"A",7
"264176",981976,17,"B",7
"264179",129923,25,"A",7
"264180",288707,16,"B",7
"264183",278629,24,"A",7
"264184",192975,57,"B",7
"264187",640271,8,"A",7
"264188",646417,12,"B",7
"264189",648612,5,"A",7
"264190",736626,14,"B",7
"264191",216998,24,"A",7
"264192",698294,12,"B",7
"264194",846584,22,"B",7
"264195",556541,6,"A",7
"264196",630964,10,"B",7
"264197",881601,15,"A",7
"264198",776311,41,"B",7
"264201",155178,18,"A",7
"264202",655810,7,"B",7
"264203",655718,23,"A",7
"264204",699696,31,"B",7
"264205",412933,11,"A",7
"264208",946591,5,"B",7
"264209",516022,25,"A",7
"264210",968246,20,"B",7
"264215",768583,31,"A",7
"264216",123732,8,"B",7
"264219",600929,11,"A",7
"264220",711669,59,"B",7
"264222",549758,47,"B",7
"264223",486223,29,"A",7
"264225",390369,33,"A",7
"264228",416413,29,"B",7
"264229",814074,24,"A",7
"264231",136267,4,"A",7
"264232",254725,21,"B",7
"264234",360309,8,"B",7
"264236",473390,34,"B",7
"264239",646207,22,"A",7
"264242",665367,23,"B",7
"264243",763062,29,"A",7
"264244",831400,2,"B",7
"264246",903681,17,"B",7
"264248",512348,17,"B",7
"264250",926503,27,"B",7
"264251",186270,1,"A",7
"264252",884845,30,"B",7
"264254",547976,15,"B",7
"264255",973066,29,"A",7
"264256",348215,26,"B",7
"264258",670184,46,"B",7
"264259",916682,41,"A",7
"264263",650426,19,"A",7
"264265",327972,19,"A",7
"264269",567010,58,"A",7
"264272",341939,48,"B",7
"264281",200702,25,"A",7
"264282",989983,34,"B",7
"264286",820274,54,"B",7
"264288",758515,1,"B",7
"264289",779548,10,"A",7
"264291",288714,1,"A",7
"264292",819451,35,"B",7
"264294",442504,2,"B",7
"264295",217825,37,"A",7
"264296",964171,18,"B",7
"264300",508304,43,"B",7
"264301",182418,20,"A",7
"264303",561749,42,"A",7
"264308",485120,1,"B",7
"264311",210600,28,"A",7
"264312",685601,63,"B",7
"264313",972916,10,"A",7
"264314",132938,26,"B",7
"264319",913743,13,"A",7
"264322",560715,38,"B",7
"264324",814382,13,"B",7
"264326",991386,11,"B",7
"264327",255117,5,"A",7
"264329",432584,30,"A",7
"264330",766334,7,"B",7
"264331",458734,3,"A",7
"264335",861637,38,"A",7
"264336",824178,19,"B",7
"264337",538789,29,"A",7
"264338",584733,38,"B",7
"264339",414385,23,"A",7
"264340",765922,11,"B",7
"264341",769136,11,"A",7
"264342",875719,12,"B",7
"264343",397730,73,"A",7
"264345",708275,20,"A",7
"264347",759677,10,"A",7
"264348",698793,6,"B",7
"264349",693342,38,"A",7
"264351",605567,59,"A",7
"264352",858614,40,"B",7
"264353",764852,11,"A",7
"264354",796884,17,"B",7
"264355",513624,58,"A",7
"264360",367205,21,"B",7
"264361",416265,27,"A",7
"264365",405394,10,"A",7
"264366",349175,2,"B",7
"264367",552667,17,"A",7
"264369",336696,16,"A",7
"264370",472896,49,"B",7
"264372",881973,38,"B",7
"264373",975044,2,"A",7
"264375",747028,9,"A",7
"264378",489086,31,"B",7
"264379",756205,4,"A",7
"264382",537797,29,"B",7
"264384",580951,12,"B",7
"264385",387509,14,"A",7
"264388",949997,6,"B",7
"264390",350538,12,"B",7
"264391",492275,5,"A",7
"264392",611195,45,"B",7
"264393",589161,15,"A",7
"264397",860252,7,"A",7
"264400",233992,20,"B",7
"264401",876566,34,"A",7
"264403",382647,53,"A",7
"264404",559804,1,"B",7
"264406",127998,43,"B",7
"264409",416976,11,"A",7
"264410",160132,8,"B",7
"264411",934483,29,"A",7
"264412",510925,6,"B",7
"264415",949031,1,"A",7
"264418",897165,34,"B",7
"264426",812580,6,"B",7
"264431",991577,62,"A",7
"264432",681462,4,"B",7
"264433",822800,19,"A",7
"264434",797544,3,"B",7
"264435",515983,16,"A",7
"264438",151213,29,"B",7
"264440",932401,28,"B",7
"264441",186541,4,"A",7
"264442",901965,29,"B",7
"264443",172957,5,"A",7
"264444",192836,49,"B",7
"264445",409162,6,"A",7
"264446",411913,23,"B",7
"264447",346638,10,"A",7
"264448",490061,24,"B",7
"264451",482054,20,"A",7
"264452",335626,6,"B",7
"264454",695599,11,"B",7
"264457",730177,2,"A",7
"264458",818871,34,"B",7
"264459",189708,27,"A",7
"264460",872763,55,"B",7
"264461",294164,21,"A",7
"264462",813875,28,"B",7
"264464",581430,1,"B",7
"264465",599310,26,"A",7
"264466",760531,11,"B",7
"264468",448724,29,"B",7
"264470",889759,13,"B",7
"264475",804104,6,"A",7
"264476",596063,38,"B",7
"264477",333779,27,"A",7
"264478",319775,17,"B",7
"264479",351962,11,"A",7
"264484",179755,2,"B",7
"264485",614142,1,"A",7
"264488",394380,4,"B",7
"264489",173418,11,"A",7
"264492",383248,14,"B",7
"264493",284772,25,"A",7
"264495",123718,23,"A",7
"264496",648885,27,"B",7
"264497",265033,15,"A",7
"264499",299214,30,"A",7
"264500",577318,14,"B",7
"264501",557286,3,"A",7
"264502",843136,30,"B",7
"264504",783814,4,"B",7
"264505",213465,2,"A",7
"264507",319300,28,"A",7
"264508",830636,30,"B",7
"264509",711828,2,"A",7
"264516",946747,39,"B",7
"264518",879523,43,"B",7
"264522",380383,19,"B",7
"264525",441507,6,"A",7
"264532",342383,18,"B",7
"264536",929685,3,"B",7
"264538",875432,46,"B",7
"264539",561431,8,"A",7
"264540",636259,2,"B",7
"264544",662194,10,"B",7
"264545",432464,5,"A",7
"264546",702531,16,"B",7
"264548",171734,22,"B",7
"264549",666986,12,"A",7
"264550",676861,47,"B",7
"264553",344432,36,"A",7
"264556",693966,16,"B",7
"264557",450152,43,"A",7
"264559",353920,41,"A",7
"264561",484620,25,"A",7
"264562",260612,23,"B",7
"264563",182553,54,"A",7
"264564",868373,21,"B",7
"264565",747793,12,"A",7
"264568",143032,9,"B",7
"264570",641795,2,"B",7
"264571",413489,35,"A",7
"264572",129325,38,"B",7
"264573",705388,9,"A",7
"264574",720494,24,"B",7
"264575",618278,65,"A",7
"264577",632453,12,"A",7
"264579",963282,30,"A",7
"264582",258723,4,"B",7
"264584",365161,47,"B",7
"264585",971936,12,"A",7
"264587",438558,6,"A",7
"264589",682753,26,"A",7
"264591",478182,56,"A",7
"264594",181032,26,"B",7
"264595",972124,2,"A",7
"264596",194773,46,"B",7
"264598",960928,24,"B",7
"264599",140775,2,"A",7
"264602",532989,23,"B",7
"264603",786542,5,"A",7
"264607",535420,6,"A",7
"264608",526968,43,"B",7
"264609",494752,1,"A",7
"264610",752141,4,"B",7
"264614",604698,2,"B",7
"264619",184583,34,"A",7
"264623",400855,32,"A",7
"264625",840614,42,"A",7
"264626",378429,17,"B",7
"264628",337104,28,"B",7
"264629",990409,23,"A",7
"264630",800820,9,"B",7
"264631",699600,30,"A",7
"264633",830575,12,"A",7
"264635",814214,40,"A",7
"264636",175862,3,"B",7
"264639",768099,38,"A",7
"264645",824412,17,"A",7
"264646",682773,21,"B",7
"264655",314943,13,"A",7
"264657",142715,57,"A",7
"264658",551109,16,"B",7
"264659",428524,57,"A",7
"264661",702746,3,"A",7
"264662",273367,25,"B",7
"264664",924385,11,"B",7
"264665",417206,10,"A",7
"264666",747063,3,"B",7
"264667",522718,41,"A",7
"264669",331103,19,"A",7
"264673",564750,2,"A",7
"264675",873636,24,"A",7
"264676",398809,39,"B",7
"264677",133907,19,"A",7
"264678",539602,4,"B",7
"264681",625094,22,"A",7
"264683",310994,25,"A",7
"264684",419004,12,"B",7
"264686",616558,15,"B",7
"264689",634240,20,"A",7
"264693",243115,19,"A",7
"264694",484034,14,"B",7
"264697",716785,10,"A",7
"264698",955041,24,"B",7
"264700",830723,17,"B",7
"264702",316619,44,"B",7
"264704",945579,49,"B",7
"264705",997456,28,"A",7
"264706",521410,16,"B",7
"264707",462196,27,"A",7
"264709",653851,23,"A",7
"264714",617958,49,"B",7
"264716",175708,3,"B",7
"264718",951869,2,"B",7
"264721",542313,17,"A",7
"264722",981751,61,"B",7
"264723",813098,40,"A",7
"264724",941802,9,"B",7
"264728",751221,58,"B",7
"264729",992462,17,"A",7
"264733",540533,28,"A",7
"264734",429625,4,"B",7
"264736",237591,5,"B",7
"264737",207854,9,"A",7
"264738",694228,12,"B",7
"264739",677338,22,"A",7
"264740",347140,4,"B",7
"264743",786723,16,"A",7
"264744",346000,33,"B",7
"264746",452869,24,"B",7
"264747",559063,35,"A",7
"264748",238994,8,"B",7
"264751",661223,13,"A",7
"264756",367487,11,"B",7
"264757",385300,10,"A",7
"264768",618466,14,"B",7
"264770",397063,2,"B",7
"264771",568357,7,"A",7
"264772",253183,8,"B",7
"264776",390204,15,"B",7
"264777",981943,54,"A",7
"264778",549139,6,"B",7
"264782",498782,15,"B",7
"264783",230991,10,"A",7
"264784",234835,31,"B",7
"264785",371137,35,"A",7
"264787",692658,43,"A",7
"264789",526907,8,"A",7
"264791",925453,8,"A",7
"264793",554077,25,"A",7
"264795",823054,48,"A",7
"264796",380922,33,"B",7
"264798",254913,3,"B",7
"264802",489746,11,"B",7
"264804",699021,45,"B",7
"264805",957014,24,"A",7
"264806",759665,12,"B",7
"264808",441533,19,"B",7
"264810",253647,15,"B",7
"264811",476799,55,"A",7
"264812",525959,22,"B",7
"264818",869691,30,"B",7
"264819",413799,13,"A",7
"264820",804864,3,"B",7
"264821",437211,22,"A",7
"264824",264449,8,"B",7
"264825",227957,29,"A",7
"264827",393382,14,"A",7
"264828",128418,17,"B",7
"264831",795070,7,"A",7
"264833",827904,38,"A",7
"264834",841169,24,"B",7
"264836",489108,48,"B",7
"264837",185337,21,"A",7
"264838",685588,7,"B",7
"264840",604203,19,"B",7
"264841",564091,23,"A",7
"264842",412371,9,"B",7
"264843",654947,7,"A",7
"264844",815667,13,"B",7
"264850",261665,16,"B",7
"264853",761423,16,"A",7
"264854",806758,5,"B",7
"264857",879240,24,"A",7
"264858",725008,25,"B",7
"264866",532311,36,"B",7
"264876",597852,4,"B",7
"264882",409041,25,"B",7
"264884",137688,16,"B",7
"264888",770323,9,"B",7
"264889",533301,2,"A",7
"264895",666945,1,"A",7
"264896",180387,6,"B",7
"264897",953958,9,"A",7
"264898",512121,10,"B",7
"264900",571592,33,"B",7
"264901",396271,54,"A",7
"264903",316843,20,"A",7
"264905",534316,10,"A",7
"264910",490253,6,"B",7
"264913",942227,22,"A",7
"264915",152214,36,"A",7
"264916",913435,26,"B",7
"264918",694806,26,"B",7
"264919",954989,5,"A",7
"264921",951230,15,"A",7
"264923",479465,17,"A",7
"264924",776288,22,"B",7
"264925",954516,11,"A",7
"264926",742325,35,"B",7
"264927",254623,7,"A",7
"264928",393319,32,"B",7
"264932",770625,22,"B",7
"264933",703240,11,"A",7
"264934",346485,23,"B",7
"264936",416043,50,"B",7
"264940",552789,8,"B",7
"264941",360284,24,"A",7
"264944",220972,14,"B",7
"264945",788771,5,"A",7
"264947",511210,45,"A",7
"264950",641493,22,"B",7
"264953",549676,5,"A",7
"264956",775687,41,"B",7
"264957",858183,27,"A",7
"264958",871697,47,"B",7
"264959",941626,15,"A",7
"264960",157305,17,"B",7
"264961",945405,11,"A",7
"264962",719977,1,"B",7
"264963",308026,4,"A",7
"264964",992620,4,"B",7
"264966",248875,8,"B",7
"264967",513708,2,"A",7
"264969",976861,2,"A",7
"264970",233683,22,"B",7
"264971",457414,48,"A",7
"264972",220108,4,"B",7
"264973",385376,46,"A",7
"264975",182629,5,"A",7
"264976",385139,14,"B",7
"264977",581536,29,"A",7
"264978",422990,2,"B",7
"264979",752780,7,"A",7
"264980",257111,40,"B",7
"264981",699112,11,"A",7
"264985",642329,31,"A",7
"264986",878612,14,"B",7
"264988",979379,46,"B",7
"264989",990341,10,"A",7
"264992",818838,7,"B",7
"264996",786522,38,"B",7
"264997",998399,6,"A",7
"264998",633465,11,"B",7
"264999",331097,29,"A",7
"265000",891463,8,"B",7
"265001",217450,33,"A",7
"265002",842492,18,"B",7
"265004",406727,1,"B",7
"265007",415919,25,"A",7
"265009",473745,35,"A",7
"265013",157046,58,"A",7
"265016",942964,10,"B",7
"265017",541824,6,"A",7
"265018",408189,48,"B",7
"265019",360296,7,"A",7
"265021",520280,11,"A",7
"265023",704318,9,"A",7
"265024",960954,10,"B",7
"265026",321959,27,"B",7
"265030",353759,13,"B",7
"265031",642000,56,"A",7
"265032",825598,4,"B",7
"265035",259257,5,"A",7
"265036",941800,46,"B",7
"265037",736803,15,"A",7
"265040",292090,44,"B",7
"265045",221553,10,"A",7
"265047",395023,5,"A",7
"265049",376418,19,"A",7
"265050",728584,4,"B",7
"265051",367289,1,"A",7
"265052",343324,20,"B",7
"265054",988601,9,"B",7
"265055",763270,12,"A",7
"265056",721070,67,"B",7
"265062",803248,13,"B",7
"265064",982554,1,"B",7
"265066",812107,23,"B",7
"265067",393221,14,"A",7
"265069",588939,22,"A",7
"265070",137367,3,"B",7
"265072",397324,22,"B",7
"265075",600604,64,"A",7
"265076",507061,22,"B",7
"265077",868783,30,"A",7
"265078",168834,1,"B",7
"265079",212730,30,"A",7
"265080",279003,2,"B",7
"265084",481220,11,"B",7
"265085",915001,6,"A",7
"265088",286904,36,"B",7
"265089",524072,1,"A",7
"265090",200692,10,"B",7
"265091",752165,12,"A",7
"265092",214233,37,"B",7
"265093",211136,26,"A",7
"265095",906242,17,"A",7
"265097",230933,13,"A",7
"265100",516702,18,"B",7
"265101",809970,8,"A",7
"265103",669764,31,"A",7
"265106",827060,5,"B",7
"265112",677870,44,"B",7
"265113",423769,29,"A",7
"265116",535774,36,"B",7
"265118",709483,19,"B",7
"265119",271733,42,"A",7
"265128",438034,12,"B",7
"265129",941239,56,"A",7
"265132",166024,15,"B",7
"265135",217098,8,"A",7
"265136",651080,20,"B",7
"265138",603171,5,"B",7
"265139",972552,32,"A",7
"265140",595191,7,"B",7
"265141",904486,31,"A",7
"265142",311901,69,"B",7
"265143",964568,6,"A",7
"265144",421314,46,"B",7
"265146",176748,3,"B",7
"265148",583945,13,"B",7
